"Kod";"Nazwa";"Okresy";"Płeć";"Grupy wieku";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2021";70,3;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2022";68,8;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2023";69,8;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2024";68,3;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2015";46,7;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2016";43,1;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2017";45,5;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2018";46,2;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2019";42,8;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2020";41,1;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2021";50,3;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2022";41,7;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2023";52,6;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2024";33,3;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2015";93,6;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2016";94,0;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2017";95,5;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2018";94,6;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2019";96,4;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2020";95,6;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2021";96,5;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2022";96,4;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2023";92,0;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2024";97,8;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2015";92,8;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2016";91,9;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2017";95,8;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2018";94,4;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2019";96,1;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2020";96,4;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2021";98,1;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2022";96,2;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2023";98,7;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2024";97,1;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2015";49,5;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2016";49,6;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2017";49,6;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2018";47,9;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2019";49,3;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2020";47,8;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2021";50,3;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2022";52,0;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2023";51,4;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2024";51,3;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2015";32,1;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2016";30,6;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2017";33,7;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2018";32,0;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2019";39,0;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2020";34,9;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2021";27,4;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2022";25,3;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2023";22,3;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2024";29,9;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2015";83,1;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2016";82,7;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2017";80,5;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2018";73,9;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2019";78,1;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2020";73,0;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2021";78,6;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2022";80,3;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2023";82,2;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2024";80,4;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2015";76,8;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2016";73,2;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2017";74,4;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2018";79,0;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2019";79,2;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2020";79,6;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2021";83,6;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2022";88,4;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2023";85,5;"%";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2024";82,3;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2015";57,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2016";58,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2017";60,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2018";59,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2019";59,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2020";57,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2021";61,3;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2022";61,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2023";59,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2024";60,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2015";39,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2016";38,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2017";42,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2018";41,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2019";38,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2020";36,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2021";43,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2022";38,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2023";35,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2024";34,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2015";87,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2016";88,3;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2017";88,7;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2018";87,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2019";87,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2020";84,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2021";88,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2022";90,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2023";89,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2024";89,5;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2015";86,5;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2016";84,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2017";87,3;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2018";88,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2019";88,5;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2020";88,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2021";89,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2022";91,5;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2023";90,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2024";88,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2015";66,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2016";67,7;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2017";68,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2018";67,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2019";68,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2020";68,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2021";71,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2022";68,7;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2023";68,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2024";67,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2015";46,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2016";49,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2017";47,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2018";43,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2019";41,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2020";43,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2021";54,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2022";42,3;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2023";38,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2024";36,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2015";92,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2016";93,3;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2017";94,3;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2018";94,5;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2019";94,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2020";96,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2021";96,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2022";94,7;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2023";94,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2024";97,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2015";93,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2016";93,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2017";95,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2018";95,5;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2019";97,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2020";96,5;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2021";95,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2022";95,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2023";97,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2024";93,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2015";48,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2016";49,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2017";51,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2018";51,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2019";50,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2020";47,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2021";52,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2022";54,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2023";51,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2024";53,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2015";31,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2016";28,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2017";38,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2018";40,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2019";36,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2020";29,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2021";32,7;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2022";34,3;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2023";31,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2024";33,3;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2015";80,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2016";82,7;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2017";82,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2018";81,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2019";80,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2020";71,5;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2021";79,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2022";84,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2023";85,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2024";82,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2015";79,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2016";74,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2017";78,7;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2018";80,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2019";78,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2020";79,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2021";83,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2022";87,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2023";83,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2024";84,0;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2015";57,9;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2016";58,1;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2017";59,7;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2018";60,3;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2019";60,0;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2020";58,9;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2021";61,7;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2022";61,0;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2023";60,9;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2024";60,0;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2015";39,9;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2016";36,5;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2017";38,8;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2018";37,1;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2019";43,2;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2020";36,5;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2021";46,9;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2022";39,0;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2023";39,7;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2024";37,0;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2015";86,6;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2016";86,6;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2017";86,4;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2018";87,1;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2019";88,1;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2020";86,4;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2021";85,7;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2022";85,7;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2023";88,0;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2024";90,2;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2015";88,6;"%";"";
