"Kod";"Nazwa";"Okresy";"Płeć";"Grupy wieku";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"25-34";"wartość liczbowa";"2019";426;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"25-34";"wartość liczbowa";"2020";411;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"25-34";"wartość liczbowa";"2021";429;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"25-34";"wartość liczbowa";"2022";395;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"25-34";"wartość liczbowa";"2023";356;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"25-34";"wartość liczbowa";"2024";383;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2015";350;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2016";424;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2017";444;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2018";460;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2019";486;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2020";489;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2021";491;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2022";524;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2023";544;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2024";494;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2015";778;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2016";887;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2017";928;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2018";904;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2019";923;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2020";926;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2021";955;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2022";932;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2023";946;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2024";928;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2015";84;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2016";85;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2017";86;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2018";84;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2019";77;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2020";74;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2021";89;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2022";73;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2023";92;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2024";59;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2015";218;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2016";252;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2017";252;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2018";243;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2019";240;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2020";238;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2021";249;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2022";216;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2023";185;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2024";219;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2015";194;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2016";238;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2017";252;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2018";252;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2019";270;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2020";271;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2021";261;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2022";281;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2023";302;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2024";266;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2015";639;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2016";719;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2017";717;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2018";690;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2019";719;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2020";700;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2021";733;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2022";757;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2023";749;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2024";749;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2015";54;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2016";57;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2017";60;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2018";55;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2019";67;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2020";60;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2021";46;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2022";42;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2023";37;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2024";50;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2015";187;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2016";215;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2017";206;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2018";184;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2019";185;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2020";173;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2021";180;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2022";179;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2023";171;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2024";164;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2015";156;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2016";186;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2017";192;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2018";207;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2019";217;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2020";218;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2021";230;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2022";243;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2023";241;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2024";228;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2015";1393;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2016";1624;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2017";1679;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2018";1651;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2019";1671;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2020";1626;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2021";1724;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2022";1717;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2023";1683;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2024";1694;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2015";135;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2016";149;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2017";158;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2018";146;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2019";137;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2020";128;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2021";151;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2022";131;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2023";121;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2024";120;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2015";390;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2016";466;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2017";461;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2018";440;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2019";424;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2020";406;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2021";429;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2022";390;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2023";371;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2024";394;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2015";352;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2016";432;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2017";454;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2018";468;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2019";491;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2020";490;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2021";482;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2022";528;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2023";523;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2024";473;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2015";777;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2016";909;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2017";925;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2018";902;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2019";928;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2020";932;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2021";966;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2022";930;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2023";928;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2024";918;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2015";84;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2016";97;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2017";90;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2018";78;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2019";74;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2020";77;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2021";96;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2022";74;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2023";68;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2024";64;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2015";219;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2016";250;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2017";249;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2018";241;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2019";235;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2020";239;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2021";250;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2022";213;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2023";191;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2024";212;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2015";197;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2016";242;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2017";251;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2018";256;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2019";275;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2020";272;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2021";251;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2022";277;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2023";294;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2024";258;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2015";616;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2016";715;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2017";754;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2018";748;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2019";744;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2020";693;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2021";758;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2022";787;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2023";755;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2024";776;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2015";51;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2016";52;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2017";68;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2018";68;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2019";62;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2020";51;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2021";55;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2022";57;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2023";53;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2024";56;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2015";170;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2016";215;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2017";212;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2018";200;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2019";190;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2020";168;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2021";179;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2022";176;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2023";181;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2024";182;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2015";155;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2016";190;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2017";203;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2018";212;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2019";216;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2020";218;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2021";231;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2022";251;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2023";229;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2024";216;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2015";1373;"tys. osób";"";
